skipped,push_up,calibration_not_applicable_bodyweight
skipped,pull_up,calibration_not_applicable_bodyweight
skipped,dip,calibration_not_applicable_bodyweight
skipped,plank,calibration_not_applicable_bodyweight
skipped,crunch,calibration_not_applicable_bodyweight
